Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1973-06-15T08:55,11.9,32.326,4,3.01,0.45,1.8,5.26,0.26,1.6,426780,172880,253900,145.62,137.91,7.71,Erik Hagmeier; Peter Weigel; N.N.
1973-06-18T08:40,12.9,31.95,6,3.18,0.41,1.6,5.19,0.31,2.5,336900,10420,326480,45.28,9.08,36.2,Erik Hagmeier; Peter Weigel; N.N.
1973-06-19T09:00,13.5,31.876,,,,,,,,,,,,,,
1973-06-20T09:05,14.2,31.252,6,2.71,0.4,1.5,4.61,0.37,2.5,197940,34000,163940,34.49,21.95,12.54,Erik Hagmeier; Peter Weigel; N.N.
1973-06-22T08:30,13.3,32.14,7,2.37,0.37,1.6,4.34,0.24,1.1,231720,45120,186600,38.3,31.77,6.53,Erik Hagmeier; Peter Weigel; N.N.
1973-06-25T15:40,15.4,31.233,6,1.63,0.31,1.5,3.44,0.24,0.9,331140,154820,176320,63.85,56.47,7.38,Erik Hagmeier; Peter Weigel; N.N.
1973-06-26T09:00,14.2,31.506,,,,,,,,,,,,,,
1973-06-27T08:30,15.3,31.436,5.8,1.21,0.25,1.4,2.86,0.3,1.6,355760,18600,337160,22.19,6.46,15.73,Erik Hagmeier; Peter Weigel; N.N.
1973-06-28T09:00,15.5,31.24,,,,,,,,,,,,,,
1973-06-29T08:45,15.2,31.503,6,0.92,0.18,1.2,2.3,0.29,1,291120,20640,270480,50.24,26.05,24.19,Erik Hagmeier; Peter Weigel; N.N.
1973-07-02T08:50,15.4,32.29,4.8,0.27,0.05,0.9,1.22,0.23,2,267800,110660,157140,49.16,28.17,20.99,Erik Hagmeier; Peter Weigel; N.N.
1973-07-03T09:00,15.7,32.473,,,,,,,,,,,,,,
1973-07-04T08:45,14.8,32.739,5.2,0.21,0.1,0.9,,0.18,1.3,895900,1440,894460,30.47,1.6,28.87,Erik Hagmeier; Peter Weigel; N.N.
1973-07-05T09:00,15.1,32.661,,,,,,,,,,,,,,
1973-07-06T08:30,15.6,32.617,6.5,1.16,0.21,0.9,2.27,0.53,2.8,118480,4800,113680,9.59,4.1,5.49,Erik Hagmeier; Peter Weigel; N.N.
1973-07-09T08:45,15.5,32.333,4,0.77,0.27,1.7,2.74,0.61,3.2,392680,89600,303080,37.85,27.7,10.15,Erik Hagmeier; Peter Weigel; N.N.
1973-07-10T09:00,15.3,32.67,,,,,,,,,,,,,,
1973-07-11T08:45,15.8,32.462,5.6,1.35,0.17,1.4,2.92,0.53,2.2,440340,246560,193780,157.62,119.48,38.14,Erik Hagmeier; Peter Weigel; N.N.
1973-07-12T09:00,15.3,32.457,,,,,,,,,,,,,,
1973-07-13T08:50,16.8,31.968,6,1.75,0.18,1.1,3.03,0.71,1.5,248630,145340,103290,92.82,48.12,44.71,Erik Hagmeier; Peter Weigel; N.N.
1973-07-16T09:00,16.7,32.597,4.7,1.45,0.19,1.4,3.04,0.39,1.6,201800,15460,186340,29.73,20.78,8.95,Erik Hagmeier; Peter Weigel; N.N.
1973-07-17T09:00,15.5,33.199,,,,,,,,,,,,,,
1973-07-18T09:10,16,33.307,5.5,0.96,0.09,1,2.05,0.21,1.8,242240,51740,190500,32.38,27.81,4.57,Erik Hagmeier; Peter Weigel; N.N.
1973-07-19T09:00,15.6,33.125,,,,,,,,,,,,,,
1973-07-20T08:45,16,33.281,3.5,1.13,0.15,0.7,1.98,0.89,1.5,612140,31900,580240,47.26,22.86,24.4,Erik Hagmeier; Peter Weigel; N.N.
1973-07-23T08:35,16.1,33.311,2.3,0.8,0.11,1.4,2.31,0.81,1.7,187240,37500,149740,45.63,16.73,28.9,Erik Hagmeier; Peter Weigel; N.N.
1973-07-24T09:00,16.2,33.307,,,,,,,,,,,,,,
1973-07-25T08:35,16.2,33.277,3.5,1.13,0.15,0.9,2.18,0.77,1.2,167850,78650,89200,81.84,73.12,8.72,Erik Hagmeier; Peter Weigel; N.N.
1973-07-26T09:00,16.5,33.305,,,,,,,,,,,,,,
1973-07-27T08:30,16.3,33.261,2.5,1.27,0.23,1.1,2.6,1.07,2.1,317220,25340,291880,25.5,12.48,13.02,Erik Hagmeier; Peter Weigel; N.N.
1973-07-30T08:55,17.1,32.94,5.2,1.09,0.2,0.4,1.69,1.2,1.7,323060,78340,244720,69.69,50.5,19.19,Erik Hagmeier; Peter Weigel; N.N.
1973-07-31T09:00,16.9,32.988,,,,,,,,,,,,,,
1973-08-01T08:55,17,32.989,5.6,0.95,0.19,0.1,1.24,0.85,1.5,299663,41460,258203,43.86,23.08,20.78,Erik Hagmeier; Peter Weigel; N.N.
1973-08-02T09:00,17.4,32.822,,,,,,,,,,,,,,
1973-08-03T08:45,17.4,32.782,5.5,1.06,0.18,1,2.24,0.59,1.7,364740,155940,208800,93.82,59.03,34.79,Erik Hagmeier; Peter Weigel; N.N.
1973-08-06T09:05,17.4,32.995,4,0.82,0.18,0.9,1.9,0.99,1.5,320160,113980,206180,87.3,61.01,26.3,Erik Hagmeier; Peter Weigel; N.N.
1973-08-07T09:00,17.3,33.009,,,,,,,,,,,,,,
1973-08-08T09:05,16.9,32.948,2,1.04,0.19,0.7,1.93,0.92,1.8,302780,88900,213880,41.91,23.56,18.35,Erik Hagmeier; Peter Weigel; N.N.
1973-08-09T09:00,17.3,32.25,,,,,,,,,,,,,,
1973-08-10T08:45,17.2,32.828,4.2,1.18,0.24,7.8,9.22,1.05,1.7,661140,244080,417060,75.33,26.68,48.65,Erik Hagmeier; Peter Weigel; N.N.
1973-08-13T08:55,17.7,32.55,,0.79,0.2,11.6,12.59,0.79,1.3,573050,509950,63100,110.75,98.46,12.29,Erik Hagmeier; Peter Weigel; N.N.
1973-08-14T09:00,17.8,32.471,,,,,,,,,,,,,,
1973-08-15T08:45,17.9,32.543,5.6,0.87,0.16,7.9,8.93,0.51,3.5,1216910,1083080,133830,134.21,118.71,15.5,Erik Hagmeier; Peter Weigel; N.N.
1973-08-16T09:00,18.1,32.402,,,,,,,,,,,,,,
1973-08-17T08:50,17.9,32.76,5,0.73,0.14,12.6,13.47,0.53,1.4,1053560,692060,361500,181.15,158.05,23.1,Erik Hagmeier; Peter Weigel; N.N.
1973-08-20T08:30,17.5,33.039,4.5,0.72,0.11,14.3,15.13,0.6,1.4,838520,390220,448300,33.82,14.73,19.09,Erik Hagmeier; Peter Weigel; N.N.
1973-08-21T09:00,17.3,33.034,,,,,,,,,,,,,,
1973-08-22T08:30,17,32.862,4,0.55,0.11,8.3,8.96,0.51,1.5,2934180,2640560,293620,90.61,76.75,13.86,Erik Hagmeier; Peter Weigel; N.N.
1973-08-23T09:00,17.3,32.375,,,,,,,,,,,,,,
1973-08-24T08:35,17.4,32.214,4.9,0.22,0.04,10.5,10.76,0.38,0.9,2603740,2108710,495030,161.74,105.06,56.67,Erik Hagmeier; Peter Weigel; N.N.
1973-08-27T08:40,17.4,32.65,4,0.53,0.08,7.1,7.71,0.46,1.9,294340,159340,135000,43.06,29.76,13.3,Erik Hagmeier; Peter Weigel; N.N.
1973-08-28T09:00,17,32.651,,,,,,,,,,,,,,
1973-08-29T09:00,17.6,32.273,5.3,0.68,0.06,11.4,12.14,0.63,1.1,390760,146060,244700,51.68,12.24,39.44,Erik Hagmeier; Peter Weigel; N.N.
1973-08-30T09:00,17.5,32.376,,,,,,,,,,,,,,
1973-08-31T08:40,17.1,32.981,4.5,0.77,0.13,7.8,8.7,0.52,1.7,243100,90200,152900,46.59,27.82,18.77,Erik Hagmeier; Peter Weigel; N.N.
1973-09-03T08:50,17.2,32.612,4.1,1.04,0.17,10.2,11.41,0.71,1.6,388020,230640,157380,30.18,21.73,8.45,Erik Hagmeier; Peter Weigel; N.N.
1973-09-04T09:00,17.4,32.596,,,,,,,,,,,,,,
1973-09-05T08:55,17.8,32.131,5,1.88,0.32,10.2,12.4,0.78,2.4,952100,788760,163340,78.78,60.28,18.51,Erik Hagmeier; Peter Weigel; N.N.
1973-09-06T09:00,17.7,32.16,,,,,,,,,,,,,,
1973-09-07T08:35,17.8,32.305,4.9,2.32,0.3,9.1,11.72,0.77,2.1,553610,394820,158790,47.95,37.1,10.85,Erik Hagmeier; Peter Weigel; N.N.
1973-09-10T08:40,17.4,32.594,2.6,1.94,0.26,11.4,13.6,1.32,2.4,365260,138180,227080,20.61,12.81,7.81,Erik Hagmeier; Peter Weigel; N.N.
1973-09-11T09:00,16.9,32.606,,,,,,,,,,,,,,
1973-09-12T09:25,16.8,32.57,3.2,1.81,0.33,12,14.14,1.02,2.3,724200,582220,141980,37.05,29.04,8.02,Erik Hagmeier; Peter Weigel; N.N.
1973-09-13T09:00,16.4,32.577,,,,,,,,,,,,,,
1973-09-14T09:00,17,32.335,4.6,1.21,0.19,8.2,9.6,0.82,2.1,876340,692580,183760,40.74,27.16,13.58,Erik Hagmeier; Peter Weigel; N.N.
1973-09-17T08:40,17.1,32.529,5.1,1.92,0.23,14.8,16.95,0.96,3.4,557180,359560,197620,127.41,96.45,30.96,Erik Hagmeier; Peter Weigel; N.N.
1973-09-18T09:00,16.8,32.337,,,,,,,,,,,,,,
1973-09-19T08:55,16.7,32.454,4.1,0.58,0.17,8.7,9.45,0.78,1.5,2108120,1948550,159570,181.17,168.29,12.89,Erik Hagmeier; Peter Weigel; N.N.
1973-09-20T09:00,16.7,32.756,,,,,,,,,,,,,,
1973-09-21T08:45,16.6,32.272,4.2,2.11,0.39,13.8,16.3,1,3.1,576950,453600,123350,88.73,83.09,5.63,Erik Hagmeier; Peter Weigel; N.N.
1973-09-24T08:50,16.2,32.621,4.8,1.5,0.3,11.2,13,0.96,2.7,265640,55060,210580,20.48,9.36,11.12,Erik Hagmeier; Peter Weigel; N.N.
1973-09-25T09:00,16.1,32.581,,,,,,,,,,,,,,
1973-09-26T09:25,15.9,32.31,4.1,2.44,0.47,14.5,17.41,1.17,2.6,253580,73240,180340,39.56,34.44,5.12,Erik Hagmeier; Peter Weigel; N.N.
1973-09-27T09:00,15.9,32.411,,,,,,,,,,,,,,
1973-09-28T13:15,16,32.709,,,,,,,,231990,37940,194050,12.01,7.31,4.7,Erik Hagmeier; Peter Weigel; N.N.
1973-10-01T08:45,15.7,32.993,3.5,0.78,0.25,7.52,,0.95,1.77,,,,,,,
1973-10-02T09:00,15.6,32.982,,,,,,,,,,,,,,
1973-10-03T08:50,15.6,32.997,3,1.11,0.3,8.95,,1.02,2.5,227140,7100,220040,11.78,1.46,10.32,Erik Hagmeier; Peter Weigel; N.N.
1973-10-04T09:00,15.4,32.976,,,,,,,,,,,,,,
1973-10-05T09:05,15.4,32.999,5.5,1.58,0.35,9.12,,1.15,6.21,306020,7020,299000,8.98,2.09,6.89,Erik Hagmeier; Peter Weigel; N.N.
1973-10-08T09:15,15.3,33.081,5.3,1.58,0.3,10.68,,1.11,5.4,,,,,,,
1973-10-09T09:00,15.4,33.154,,,,,,,,,,,,,,
1973-10-10T08:35,14.9,33.077,1.2,1.06,0.32,11.32,,1.19,4.85,56760,10060,46700,6.24,4.05,2.19,Erik Hagmeier; Peter Weigel; N.N.
1973-10-11T09:00,14.4,32.845,,,,,,,,,,,,,,
1973-10-12T09:05,14.2,32.595,2,2.56,0.59,11.46,,1.35,4.4,24900,4900,20000,1.68,1.28,0.4,Erik Hagmeier; Peter Weigel; N.N.
1973-10-15T08:45,13.9,32.941,4,1.67,0.38,8.63,,1.08,5.9,97640,10960,86680,9.73,4.63,5.1,Erik Hagmeier; Peter Weigel; N.N.
1973-10-16T09:00,13.6,32.992,,,,,,,,,,,,,,
1973-10-17T08:40,13.7,33.136,5,1.41,0.29,12.76,,1.02,1.99,173240,38780,134460,23.68,16.12,7.56,Erik Hagmeier; Peter Weigel; N.N.
1973-10-18T09:00,13.2,33.123,,,,,,,,,,,,,,
1973-10-19T11:15,13,32.928,1,1.27,0.37,11.69,,1.28,5.74,115190,39200,75990,17,9.99,7.01,Erik Hagmeier; Peter Weigel; N.N.
1973-10-22T08:50,12.4,32.856,2.5,2.37,0.47,14.3,,1.22,5.77,,,,,,,
1973-10-23T09:25,12.5,32.839,,,,,,,,86390,350,86040,1.89,0.01,1.88,Erik Hagmeier; Peter Weigel; N.N.
1973-10-25T09:30,12.6,32.86,3,2.01,0.63,14.34,,1.02,4.06,114560,11260,103300,19.86,16.8,3.07,Erik Hagmeier; Peter Weigel; N.N.
1973-10-26T09:35,12.9,32.916,3,2.33,0.38,9.92,,1.25,5.4,,,,,,,
1973-10-29T09:35,12.5,32.97,2.9,1.02,0.36,9.45,,1.22,5.36,155800,8800,147000,8.84,2.3,6.54,Erik Hagmeier; Peter Weigel; N.N.
1973-10-31T09:00,12.2,32.993,2.2,1.84,0.43,12.44,,1.28,5.13,111080,1080,110000,6.04,2.42,3.62,Erik Hagmeier; Peter Weigel; N.N.
1973-11-01T09:00,11.8,,,,,,,,,,,,,,,
1973-11-02T08:50,,33.07,2.8,1.28,0.38,11.98,,1.19,3.48,134430,5680,128750,7.61,3.6,4.01,Erik Hagmeier; Peter Weigel; N.N.
1973-11-05T09:00,11.8,33.185,5.1,1.92,0.37,11.49,,1.16,2.98,,,,,,,
