Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1970-04-07T09:10,2.6,29.144,,,,,,,,423000,423000,0,18.15,18.15,0,Margrit Kanje
1970-04-08T09:15,3,27.168,1.5,51.14,2.15,1.6,54.89,1.4,,398040,398040,0,17.44,17.44,0,Margrit Kanje
1970-04-10T09:00,3.1,28.715,1.5,29.43,1.79,5.3,36.52,1.33,,915540,915540,0,37.57,37.57,0,Margrit Kanje
1970-04-13T09:00,3.4,27.296,1.2,51.28,2.01,6.8,60.09,1.27,,1321740,1321740,0,52.63,52.63,0,Margrit Kanje
1970-04-14T09:00,3.5,27.78,,,,,,,,1094080,1094080,0,41.69,41.69,0,Margrit Kanje
1970-04-15T09:05,3.7,27.89,1.6,67.21,2.09,7.3,76.6,1.21,,1195000,1195000,0,40.5,40.5,0,Margrit Kanje
1970-04-16T09:00,3.8,28.339,,,,,,,,1121740,1121740,0,45.72,45.72,0,Margrit Kanje
1970-04-17T09:00,4.1,29.75,3,36.71,1.36,7.6,45.67,0.92,,729480,729440,40,27,26.88,0.12,Margrit Kanje
1970-04-20T09:00,4.8,29.697,3.6,40,,9.5,,,,1745280,1745240,40,54.44,54.32,0.12,Margrit Kanje
1970-04-21T09:00,4.9,,,,,,,,,,,,,,,
1970-04-22T09:20,4.9,31.08,3,,,,,,,2212480,2212480,0,68.91,68.91,0,Margrit Kanje
1970-04-23T08:50,4.6,31.309,,,,,,,,2310340,2302540,7800,74.17,70.27,3.9,Margrit Kanje
1970-04-24T09:15,4.4,31.704,2,,,,,,,175560,171660,3900,8.56,6.61,1.95,Margrit Kanje
1970-04-27T09:05,5,31.556,2.8,25.14,1.15,8.2,34.49,0.21,,200840,200840,0,20.48,20.48,0,Margrit Kanje
1970-04-28T09:10,5.8,28.66,,,,,,,,241640,241640,0,8.18,8.18,0,Margrit Kanje
1970-04-29T09:00,5.4,30.941,1.9,23.57,1.19,5.4,30.16,0.77,1.2,325400,225360,100040,7.59,5.47,2.12,Margrit Kanje
1970-04-30T09:15,5.7,30.489,,,,,,,,415640,315640,100000,11.67,9.67,2,Margrit Kanje
1970-05-04T09:10,7.5,26.735,3,,1.4,4.6,,0.76,3.4,180440,400,180040,42.75,28.19,14.56,Margrit Kanje
1970-05-05T08:55,7.4,28.819,,,,,,,,50640,480,50160,15.78,14.3,1.48,Margrit Kanje
1970-05-06T09:15,7.1,29.961,2.7,24.78,1.01,8,33.79,0.54,1.5,150160,160,150000,4.12,1.12,3,Margrit Kanje
1970-05-08T09:10,7,30.629,2.5,19.78,0.79,6.7,27.27,0.36,0.9,300080,100080,200000,35,31,4,Margrit Kanje
1970-05-11T09:10,8.2,30.77,3.2,19,0.74,9.6,29.34,0.38,1.5,275720,0,275720,8.96,0,8.96,Margrit Kanje
1970-05-12T08:45,8.4,30.334,,,,,,,,1880,1880,0,0.75,0.75,0,Margrit Kanje
1970-05-13T09:00,9.3,27.793,3,37.78,1.65,9.6,49.03,0.7,3.5,175200,200,175000,60.52,56.52,4,Margrit Kanje
1970-05-14T08:45,9.5,27.536,,,,,,,,880,880,0,294.52,294.52,0,Margrit Kanje
1970-05-15T09:10,10.1,27.313,4,34,1.77,9.2,44.97,0.44,1.2,715960,110760,605200,244.39,231.09,13.3,Margrit Kanje
1970-05-19T08:55,9.4,30.482,,,,,,,,101320,480,100840,31.8,28.08,3.72,Margrit Kanje
1970-05-20T09:00,9.7,29.589,5,,,,,,,101000,960,100040,128.24,126.12,2.12,Margrit Kanje
1970-05-21T09:00,9.8,30.043,,,,,,,,951880,51120,900760,51.92,30.24,21.68,Margrit Kanje
1970-05-22T09:20,8.8,30.751,1.8,,,,,,,1686760,51760,1635000,106.72,71.32,35.4,Margrit Kanje
1970-05-25T09:20,10.9,27.929,2.5,27.86,1.18,9.4,38.44,0.5,1,120640,480,120160,31.36,28.08,3.28,Margrit Kanje
1970-05-26T08:45,10.9,27.818,,,,,,,,640720,40640,600080,52.39,40.11,12.28,Margrit Kanje
1970-05-27T09:00,10,29.176,3.2,24,0.94,5,29.94,0.45,,151640,1480,150160,74.8,71.28,3.52,Margrit Kanje
1970-05-28T08:45,10.9,26.999,,,,,,,,250280,80,250200,33.6,28,5.6,Margrit Kanje
1970-05-29T08:45,11.2,26.789,2.6,17.4,1.15,10,18.58,0.44,0.9,8600,2320,6280,8.54,0.7,7.84,Margrit Kanje
1970-06-01T09:00,10.9,29.053,3,24.43,0.7,1.6,26.73,0.37,0.2,557020,80,556940,33.34,14.52,18.82,Margrit Kanje
1970-06-02T09:05,10,30.023,,,,,,,,801240,1200,800040,30.47,14.35,16.12,Margrit Kanje
1970-06-03T09:00,10.6,29.42,4,20.57,0.87,6.7,28.14,0.48,,401120,1080,400040,8.44,0.32,8.12,Margrit Kanje
1970-06-04T09:00,11.6,28.213,,,,,,,,327960,2960,325000,7.39,0.89,6.5,Margrit Kanje
1970-06-05T09:30,12.4,27.688,3,33,0.93,6.5,40.43,0.71,1.1,1208080,7920,1200160,29.4,4.92,24.48,Margrit Kanje
1970-06-08T09:05,13.5,26.828,3.5,16.93,0.93,4.3,22.16,1.44,,2419960,69720,2350240,74.27,26.55,47.72,Margrit Kanje
1970-06-09T08:50,13.6,27.141,,,,,,,,2820060,120020,2700040,102.91,48.79,54.12,Margrit Kanje
1970-06-10T09:10,13.7,27.6,3.5,13.64,0.81,4.5,18.95,0.68,0.7,1103660,178660,925000,95.92,77.42,18.5,Margrit Kanje
1970-06-11T09:10,14.5,27.533,,,,,,,,1188000,1188000,0,382.85,382.85,0,Margrit Kanje
1970-06-12T09:25,14.3,27.925,1.7,18,0.87,12.2,31.07,0.86,3.9,1442120,1442120,0,382.86,382.86,0,Margrit Kanje
1970-06-15T09:30,12.1,29.607,4,19.5,0.63,7.7,27.83,0.29,0.7,787620,787580,40,336.23,336.11,0.12,Margrit Kanje
1970-06-16T09:20,12.9,29.418,,,,,,,,955060,955060,0,360.24,360.24,0,Margrit Kanje
1970-06-18T09:15,15,28.156,,,,,,,,1656960,1656960,0,261.13,261.13,0,Margrit Kanje
1970-06-19T09:00,16,28.847,5,16.07,0.77,7.3,24.14,0.23,3.6,723020,723020,0,83.73,83.73,0,Margrit Kanje
1970-06-22T09:00,16.8,29.033,5.6,16.86,0.67,7.7,25.23,0.93,0.9,59580,59580,0,26.79,26.79,0,Margrit Kanje
1970-06-23T09:30,17.1,28.682,,,,,,,,239040,89040,150000,24.61,21.61,3,Margrit Kanje
1970-06-24T09:00,15.7,28.867,6,17.28,0.4,6.7,24.38,0.16,0.6,171380,167020,4360,107.2,102.12,5.08,Margrit Kanje
1970-06-25T09:00,15.1,29.136,,,,,,,,52540,52180,360,62.84,61.76,1.08,Margrit Kanje
1970-06-26T09:00,,,4.4,16.28,0.63,8.3,25.21,0.44,0.2,498240,498200,40,120.78,120.66,0.12,Margrit Kanje
1970-06-29T09:20,15.1,29.638,3.6,11.71,0.56,8.1,20.37,0.2,0.4,915600,915400,200,573.61,573.01,0.6,Margrit Kanje
1970-06-30T09:45,14.9,29.554,,,,,,,,275120,272820,2300,387.49,383.59,3.9,Margrit Kanje
1970-07-01T09:15,14.1,29.904,4,6.07,0.59,6.7,13.36,0.58,,230980,230540,440,238.36,237,1.36,Margrit Kanje
1970-07-02T09:10,14.2,29.855,,,,,,,,199520,198600,920,212.35,209.59,2.76,Margrit Kanje
1970-07-03T09:10,14.3,29.887,6,5.78,0.56,5.8,12.14,0.2,0.5,89260,87620,1640,99.11,94.19,4.92,Margrit Kanje
1970-07-06T09:05,13.6,30.707,4.5,5.57,0.51,5.2,11.28,1.03,1,180920,179200,1720,116.45,111.29,5.16,Margrit Kanje
1970-07-07T09:30,14.6,30.591,,,,,,,,213980,212100,1880,99.05,93.33,5.72,Margrit Kanje
1970-07-08T10:05,15.3,30.638,7.3,5.57,0.38,5.3,11.25,0.28,1.4,170200,168320,1880,49.62,42.58,7.04,Margrit Kanje
1970-07-09T09:00,16.1,30.891,,,,,,,,153680,152240,1440,106.58,102.18,4.4,Margrit Kanje
1970-07-10T09:00,15.9,31.144,7.3,,,,,,,239880,234720,5160,55.37,39.89,15.48,Margrit Kanje
1970-07-13T09:15,15.4,30.799,4.6,,,,,,,563240,551700,11540,191.86,157.36,34.5,Margrit Kanje
1970-07-14T09:05,15.2,31.063,,,,,,,,146740,144980,1760,54.88,49.6,5.28,Margrit Kanje
1970-07-15T09:25,14.9,31.003,5.5,5.57,0.44,8.2,14.21,0.33,1.6,81440,72440,9000,53.53,26.53,27,Margrit Kanje
1970-07-16T09:00,14.7,31.222,,,,,,,,62500,59000,3500,55.26,44.76,10.5,Margrit Kanje
1970-07-17T09:05,14.7,30.889,3.8,5,0.2,6.7,11.9,0.16,1.1,192360,189860,2500,123.09,115.59,7.5,Margrit Kanje
1970-07-20T09:00,15.2,30.88,,4.28,0.48,8.5,13.26,0.36,0.5,28440,23820,4620,31.03,17.21,13.82,Margrit Kanje
1970-07-21T11:25,14.3,31.061,,,,,,,,38640,37520,1120,39.62,36.26,3.36,Margrit Kanje
1970-07-22T09:30,14.9,30.989,5.1,2.86,0.43,5.3,8.59,0.41,,34020,32780,1240,26.99,23.23,3.76,Margrit Kanje
1970-07-23T09:15,15.2,30.925,,,,,,,,27100,25700,1400,28.85,26.65,2.2,Margrit Kanje
1970-07-24T08:15,15.6,30.914,4,3.86,0.43,9,13.29,0.42,1.5,36520,32780,3740,30.64,24.38,6.26,Margrit Kanje
1970-07-27T08:40,15.3,31.056,7,5.14,0.43,2.8,8.37,0.4,2.1,45860,45540,320,11.83,10.93,0.9,Margrit Kanje
1970-07-28T10:40,15.9,30.692,,,,,,,,149360,113820,35540,66.58,40.52,26.06,Margrit Kanje
1970-07-29T09:05,15.7,31.026,7,4.57,0.44,5.4,10.41,0.38,1.6,380020,371740,8280,86.34,77.06,9.28,Margrit Kanje
1970-07-30T09:15,16.3,30.28,,,,,,,,342980,341780,1200,62.98,59.32,3.66,Margrit Kanje
1970-07-31T08:45,16.6,30.761,7,2.7,0.51,3.6,6.81,0.44,0.2,952370,950690,1680,147.38,142.28,5.1,Margrit Kanje
1970-08-03T14:10,17.6,30.299,4,1.29,0.34,4.5,6.13,0.29,1.2,1722600,1707600,15000,705.08,660.08,45,Margrit Kanje
1970-08-04T09:00,17.1,30.728,,,,,,,,2214920,2201920,13000,557.65,518.65,39,Margrit Kanje
1970-08-05T10:35,17.5,30.693,6,2.83,0.31,7.5,10.64,0.15,,1070340,1065840,4500,245.61,232.11,13.5,Margrit Kanje
1970-08-06T08:50,18,30.301,,,,,,,,1398820,1382240,16580,362.99,313.48,49.5,Margrit Kanje
1970-08-07T08:15,18,30.049,5,3.67,0.51,9.2,13.38,0.16,,1633080,1623080,10000,314.62,284.62,30,Margrit Kanje
1970-08-10T08:45,17.2,30.411,4.5,5.2,0.57,9.1,14.87,0.51,,659160,654620,4540,215.53,201.87,13.66,Margrit Kanje
1970-08-11T09:00,16.5,30.947,,,,,,,,489260,485260,4000,170.75,158.75,12,Margrit Kanje
1970-08-12T09:00,16.6,30.995,6.2,2.59,0.43,7,10.02,0.46,,219800,216760,3040,124.08,114.92,9.16,Margrit Kanje
1970-08-13T09:05,16.6,30.585,,,,,,,,159180,157140,2040,94.35,88.19,6.16,Margrit Kanje
1970-08-14T08:50,17.1,30.567,8,3.45,0.6,8.2,12.25,0.6,,73220,71900,1320,49.96,46,3.96,Margrit Kanje
1970-08-17T09:05,16.8,31.259,4,1.44,0.22,8.5,10.16,0.27,,5663600,12080,5651520,136.4,6.84,129.56,Margrit Kanje
1970-08-18T08:45,16.5,31.44,,,,,,,,5301320,1120,5300200,107.16,0.56,106.6,Margrit Kanje
1970-08-19T09:30,16.4,31.683,5,0.95,,8.6,,,,4054360,4000,4050360,86.13,4.05,82.08,Margrit Kanje
1970-08-20T09:30,16.4,31.719,,,,,,,,1452600,2080,1450520,33.2,2.64,30.56,Margrit Kanje
1970-08-21T08:50,16.4,31.963,6,0.65,0.3,7.1,8.05,0.47,0.8,2202800,2680,2200120,46,1.64,44.36,Margrit Kanje
1970-08-24T09:35,16.8,31.703,7,3.5,0.42,8.5,12.42,0.56,2.3,108280,8080,100200,8.37,5.77,2.6,Margrit Kanje
1970-08-25T09:45,16.8,31.42,,,,,,,,62800,62680,120,15.13,14.77,0.36,Margrit Kanje
1970-08-26T09:00,17,30.679,4,5.75,0.73,8.3,14.78,0.66,2.3,982680,982640,40,53.32,53.2,0.12,Margrit Kanje
1970-08-27T08:45,17.1,30.668,,,,,,,,1954700,901980,1052720,94.86,58.9,35.96,Margrit Kanje
1970-08-28T08:55,17.3,30.529,3.8,3.53,0.69,6.3,10.52,0.76,0.2,10218900,8343920,1875000,419.29,336.79,82.5,Margrit Kanje
1970-08-31T08:30,17.2,30.821,3.8,4.93,0.71,8.2,13.84,0.49,0.5,2853640,2195540,658100,156.44,136.27,20.16,Margrit Kanje
1970-09-01T08:35,17,31.669,,,,,,,,1595720,1406440,189280,76.49,72.14,4.36,Erik Hagmeier; Klaus Treutner
1970-09-02T08:35,16.7,32.042,3,2.12,0.37,8.8,11.29,0.39,0.3,803000,694680,108320,52.25,49.65,2.6,Erik Hagmeier; Klaus Treutner
1970-09-03T08:45,16.8,30.937,,,,,,,,1909800,1779440,130360,86.04,82.6,3.44,Erik Hagmeier; Klaus Treutner
1970-09-04T09:00,16.5,31.835,3.5,2.12,0.41,8.2,10.73,0.52,,911500,735060,176440,27.07,22.96,4.11,Erik Hagmeier; Klaus Treutner
1970-09-07T09:00,16,31.236,2,4.27,0.91,8.2,13.38,0.67,,546840,400800,146040,18.38,15.34,3.04,Erik Hagmeier; Klaus Treutner
1970-09-08T08:45,16.1,31.233,,,,,,,,907600,866400,41200,28.99,27.77,1.22,Erik Hagmeier; Klaus Treutner
1970-09-09T08:45,16.3,31.404,,2.89,0.57,8.5,11.96,0.65,1.8,109040,7840,101200,50.08,42.21,7.87,Erik Hagmeier; Klaus Treutner
1970-09-10T09:15,16.2,31.16,,,,,,,,159440,6400,153040,47.26,41.86,5.41,Erik Hagmeier; Klaus Treutner
1970-09-11T09:00,16,31.673,3,2.31,0.46,8.3,11.07,0.58,1.2,312520,153240,159280,14.23,7.16,7.07,Erik Hagmeier; Klaus Treutner
1970-09-14T09:00,15.8,32.072,3,1.63,0.33,8.9,10.86,0.5,1.1,292280,214280,78000,8.26,6.3,1.96,Erik Hagmeier; Klaus Treutner
1970-09-15T09:10,15.8,32.09,,,,,,,,2040,1280,760,13.56,12.84,0.71,Erik Hagmeier; Klaus Treutner
1970-09-16T09:30,15.8,31.902,4.5,1.98,0.21,5.9,8.09,0.54,0.8,4720,3960,760,16.09,15.71,0.38,Erik Hagmeier; Klaus Treutner
1970-09-17T09:20,15.5,31.928,,,,,,,,103040,2480,100560,9.4,7.23,2.16,Erik Hagmeier; Klaus Treutner
1970-09-18T09:20,15.6,31.785,3,3.14,0.48,7.9,11.52,0.67,2.3,123320,26320,97000,6.79,4.74,2.05,Erik Hagmeier; Klaus Treutner
1970-09-21T09:10,15.7,31.916,3,1.31,0.49,7.7,9.5,0.93,3.2,590340,327680,262660,15.57,10.09,5.48,Erik Hagmeier; Klaus Treutner
1970-09-22T09:30,15.4,31.553,,,,,,,,255440,4040,251400,12.83,7.27,5.56,Erik Hagmeier; Klaus Treutner
1970-09-23T09:20,15.3,31.288,3.7,5.44,0.49,8.5,14.43,0.83,3.3,107880,5360,102520,13.53,10.24,3.29,Erik Hagmeier; Klaus Treutner
1970-09-24T09:20,15.1,30.518,,,,,,,,207560,5280,202280,23.6,17.62,5.98,Erik Hagmeier; Klaus Treutner
1970-09-25T09:30,15.4,31.261,4.2,6.44,0.72,8.8,15.96,0.75,3.3,444320,259920,184400,22.42,15.88,6.54,Erik Hagmeier; Klaus Treutner
1970-09-28T09:00,15.1,31.839,4.5,1.81,0.52,8.7,11.03,0.59,,452520,365400,87120,24.84,22.86,1.98,Erik Hagmeier; Klaus Treutner
1970-09-29T09:00,15.1,32.066,,,,,,,,104760,4000,100760,14.04,9.06,4.97,Erik Hagmeier; Klaus Treutner
1970-09-30T09:20,15.2,32.129,5.3,1.42,0.42,7.7,9.54,0.72,0.7,157800,117600,40200,8.27,7.31,0.96,Erik Hagmeier; Klaus Treutner
1970-10-01T09:00,15,32.257,,,,,,,,103280,1880,101400,6.95,4.12,2.83,Erik Hagmeier; Klaus Treutner
1970-10-02T09:00,14.9,32.256,2,1.99,0.23,6.2,18.42,0.55,2.4,76140,47840,28300,4.58,3.08,1.5,Erik Hagmeier; Klaus Treutner
1970-10-05T08:45,14.2,30.678,1.6,4.44,1.13,9,14.57,1.12,2.3,138300,29860,108440,6.42,3.65,2.77,Erik Hagmeier; Klaus Treutner
1970-10-06T09:00,14.2,31.103,,,,,,,,103880,2760,101120,6.35,3.52,2.83,Erik Hagmeier; Klaus Treutner
1970-10-07T08:50,14.2,31.387,2.4,4.96,0.8,9.7,15.46,0.99,0.7,258680,10280,248400,15.74,9.54,6.2,Erik Hagmeier; Klaus Treutner
1970-10-08T09:00,14.2,31.584,,,,,,,,,,,,,,
1970-10-09T08:40,14.4,31.822,3.6,2.87,0.69,9.2,12.76,0.44,2.5,100480,13080,87400,4.41,2.1,2.3,Erik Hagmeier; Klaus Treutner
1970-10-12T08:45,14.3,31.906,3.3,2.45,0.72,9.1,12.27,0.83,4.6,86040,12200,73840,4.18,0.58,3.6,Erik Hagmeier; Klaus Treutner
1970-10-13T09:00,14.3,31.956,,,,,,,,,,,,,,
1970-10-14T09:20,14.3,32.045,3,3.18,0.57,8.5,12.25,0.77,4.1,221070,720,220350,6.37,0.22,6.15,Erik Hagmeier; Klaus Treutner
1970-10-15T09:00,13.9,31.879,,,,,,,,,,,,,,
1970-10-16T08:15,13.9,32.107,3.5,,0.66,,,0.83,1.1,221760,21280,200480,8.57,1.13,7.44,Erik Hagmeier; Klaus Treutner
1970-10-19T09:10,13.7,31.671,2,,0.45,,,0.44,2.3,196000,23000,173000,4.24,0.78,3.46,Erik Hagmeier; Klaus Treutner
1970-10-20T09:00,13.8,31.671,,,,,,,,,,,,,,
1970-10-22T08:20,12.3,30.042,,,,,,,,194720,4560,190160,11.59,3.42,8.18,Erik Hagmeier; Klaus Treutner
1970-10-23T08:40,11.8,29.977,1.5,,2.39,,,1.39,11.8,121100,15580,105520,4.48,1.9,2.58,Erik Hagmeier; Klaus Treutner
1970-10-26T08:50,12.3,30.754,1.5,,1.43,,,1.3,5.8,224480,39840,184640,10.16,5.67,4.49,Erik Hagmeier; Klaus Treutner
1970-10-28T08:45,12,30.627,1.7,,1.62,,,1.18,6.6,182600,4520,178080,7.43,2.67,4.76,Erik Hagmeier; Klaus Treutner
1970-10-29T09:00,11.8,30.811,,,,,,,,,,,,,,
1970-10-30T08:45,11.9,30.706,1.5,,1.63,,,1.13,6.6,220840,31680,189160,7.27,3.25,4.01,Erik Hagmeier; Klaus Treutner
1970-11-02T08:50,11.6,30.846,0.7,4.92,1.48,8.1,14.5,1.19,7.1,128350,8350,120000,8.79,6.39,2.4,Erik Hagmeier; Klaus Treutner
1970-11-03T09:00,11,29.732,,,,,,,,,,,,,,
1970-11-04T08:45,11.5,30.842,0.6,8.08,1.49,10.1,19.67,1.14,10.6,248880,2840,246040,10.09,2.54,7.54,Erik Hagmeier; Klaus Treutner
1970-11-05T09:00,11.2,30.616,,,,,,,,,,,,,,
1970-11-06T08:40,10.9,30.6,1.2,7.22,1.99,9.1,18.31,1.26,8.6,,,,,,,
1970-11-09T09:10,10.2,30.444,0.4,6.23,2.13,10.8,19.16,2.16,7.9,177470,21770,155700,9.3,5.03,4.27,Erik Hagmeier; Klaus Treutner
1970-11-10T09:00,10.4,31.276,,,,,,,,,,,,,,
1970-11-11T09:45,9.9,30.292,1.2,2.91,2.61,6.7,12.22,1.21,5.6,322440,2440,320000,11.58,1.63,9.95,Erik Hagmeier; Klaus Treutner
1970-11-12T09:00,10.4,30.983,,,,,,,,,,,,,,
