Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1974-05-17T08:55,9.2,32.239,5.8,9.24,0.61,,,0.51,4,344200,23500,320700,45.56,28.58,16.98,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-05-20T08:45,9.5,33.661,6.2,4.71,0.38,7.6,12.69,0.39,3.3,404520,240,404280,22.04,0.18,21.85,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-05-21T09:00,,,5.3,,,,,,,,,,,,,
1974-05-22T09:10,9.5,33.528,5.8,4.65,0.38,7.5,12.53,0.36,2.5,341900,5360,336540,24.84,5.73,19.11,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-05-24T09:15,9.8,33.144,5.3,5.55,0.44,7.6,13.59,0.38,2.4,517760,51160,466600,78.92,60.42,18.5,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-05-27T08:50,9.2,33.308,2.5,4.9,0.45,,,0.4,2.7,269200,42740,226460,69.61,53.82,15.79,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-05-28T09:00,,,3.8,,,,,,,,,,,,,
1974-05-29T08:50,9.7,32.927,2.5,6.37,0.45,9.8,16.62,0.42,3.6,247760,54220,193540,84.44,59.39,25.05,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-05-30T09:00,,,2.1,,,,,,,,,,,,,
1974-05-31T08:35,11.5,32.106,3.3,8.35,0.59,7.7,16.64,0.47,2.4,276120,119100,157020,139.98,132.13,7.85,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-04T08:55,10.8,32.975,4.5,5.21,0.46,8.9,14.57,0.45,2.7,,,,,,,
1974-06-05T09:15,11.1,32.95,3.1,4.36,0.44,7.6,12.4,0.42,3.2,566640,76240,490400,86.32,68.2,18.12,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-06T09:00,,,3.2,,,,,,,,,,,,,
1974-06-07T09:25,11.3,32.651,2.6,3.95,0.45,7.6,12,0.25,2.6,690900,164020,526880,163.15,144.22,18.93,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-10T08:50,11.8,32.02,3.1,2.78,0.58,8.7,12.06,0.33,4.3,393280,132600,260680,61.65,46,15.65,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-11T09:00,,,3.3,,,,,,,,,,,,,
1974-06-12T08:45,11.7,32.387,3.5,3.14,0.56,8.8,12.5,0.35,3,1140740,146620,994120,192.92,163.26,29.66,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-13T09:00,,,4,,,,,,,,,,,,,
1974-06-14T08:45,12.4,31.789,5.4,3.17,0.55,3.1,6.82,,5.1,406600,62220,344380,91.32,66.83,24.49,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-18T08:50,13.6,31.958,8,4.54,0.51,9.4,14.45,0.84,0.2,,,,,,,
1974-06-19T08:55,13.4,32.798,5,3.77,0.37,7.5,11.64,0.44,0.6,150980,10600,140380,26.07,14.75,11.32,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-20T09:00,,,5,,,,,,,,,,,,,
1974-06-21T09:30,13.5,32.444,4.2,2.69,0.39,8,11.08,0.25,0.3,209020,42780,166240,43.6,35.9,7.7,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-24T09:15,16.5,31.467,5.5,1.64,0.39,,,0.18,0.6,190460,72960,117500,33.58,6.22,27.36,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-25T09:00,,,5.5,,,,,,,,,,,,,
1974-06-26T08:45,14.2,32.172,6,3.37,0.4,10.3,14.07,0.27,0.8,390520,28840,361680,26.87,6.75,20.12,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-06-27T09:00,,,5,,,,,,,,,,,,,
1974-06-28T08:30,15.4,31.195,4.8,2.42,0.39,9.7,12.51,0.16,1.6,271220,8420,262800,113.31,4.55,108.76,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-01T08:40,15.2,31.713,6,4.65,0.49,10,15.14,0.52,1.9,454040,13540,440500,81.59,3.82,77.77,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-02T09:00,,,4.8,,,,,,,,,,,,,
1974-07-03T08:50,14.4,32.027,6,3.24,0.41,10.7,14.35,0.32,2.8,414380,20980,393400,79.3,7.83,71.47,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-04T09:00,,,2.2,,,,,,,,,,,,,
1974-07-05T08:35,14.1,32.414,4.8,3.2,0.46,11.1,14.76,0.41,2,311400,67300,244100,67.99,1.5,66.49,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-08T09:05,14.2,32.38,3.4,3.9,0.51,15.9,20.31,0.58,2.1,344720,15420,329300,41.19,1.39,39.8,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-09T09:00,,,5,,,,,,,,,,,,,
1974-07-10T08:45,14.8,32.375,4.8,4.29,0.56,9.4,14.25,1.03,1.6,439200,36000,403200,112.71,2.92,109.79,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-11T09:00,,,4.2,,,,,,,,,,,,,
1974-07-12T08:50,14.9,32.527,3,2.41,0.42,18.5,21.33,0.49,1.1,484300,35300,449000,78.11,20.41,57.7,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-15T08:45,15.4,32.252,4.5,3.48,0.51,16.9,20.89,0.99,0.9,864560,491960,372600,157.28,44.91,112.37,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-16T09:00,,,3.8,,,,,,,,,,,,,
1974-07-17T08:50,15.2,32.376,5.4,3.04,0.53,15.9,19.47,0.59,1.7,476980,81340,395640,106.84,21.84,85,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-18T09:00,,,3.2,,,,,,,,,,,,,
1974-07-19T08:50,15.3,32.483,3.1,3.02,0.58,16.4,20,0.56,1.7,650880,490600,160280,85.05,45.05,40,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-22T09:30,15.6,32.558,3.6,2.9,0.5,17.5,20.9,0.44,0.6,,,,,,,
1974-07-23T08:55,,,2.8,,,,,,,600000,271500,328500,364.5,245.8,118.71,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-24T08:35,15.5,32.357,3.8,3.2,0.57,15.8,19.57,0.55,0.4,293140,125840,167300,142.46,54.94,87.52,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-25T09:00,,,3.6,,,,,,,,,,,,,
1974-07-26T08:45,,,4.5,,,,,,,303960,125760,178200,193.37,55.9,137.47,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-29T09:10,15.8,32.439,4.8,1.82,0.21,15.1,17.13,,,448380,183380,265000,177.29,43.47,133.82,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-07-30T09:00,,,3.8,,,,,,,,,,,,,
1974-07-31T09:10,16.3,31.751,4,4.29,0.66,11.8,16.75,,0.2,693080,280940,412140,780.73,71.32,709.41,Peter Weigel; Margrit Kanje; Erik Hagmeier
1974-08-01T09:00,,,4,,,,,,,,,,,,,
1974-08-02T09:00,16.2,31.881,5,,,,,,0.8,376140,74740,301400,210.69,43.86,166.83,Klaus Treutner
1974-08-05T09:00,16.5,31.258,4.5,3.29,0.38,11.3,14.97,,0.4,457480,70280,387200,520.74,24.48,496.26,Klaus Treutner
1974-08-06T09:00,,,4,,,,,,,,,,,,,
1974-08-07T08:55,16.7,31.547,5.2,3.35,0.37,12.9,16.62,,0.4,321200,10700,310500,529.02,5.77,523.25,Klaus Treutner
1974-08-08T09:00,,,5.5,,,,,,,,,,,,,
1974-08-09T08:45,16.5,31.501,4.8,4.89,0.52,12.1,17.51,,0.8,415240,176000,239240,301.18,42.54,258.64,Klaus Treutner
1974-08-12T09:00,16.4,30.725,4.6,11.09,0.8,14.9,26.79,,1.7,309100,90100,219000,152.82,58.05,94.77,Klaus Treutner
1974-08-13T09:00,,,4.9,,,,,,,,,,,,,
1974-08-14T08:50,16.5,31.226,4.4,9.23,0.8,14.7,24.73,,3.3,1203200,21520,1181680,96.87,39.6,57.27,Klaus Treutner
1974-08-15T09:00,,,4.5,,,,,,,,,,,,,
1974-08-16T08:50,17.2,31.218,4,,,,,,,805000,23200,781800,91.21,37.44,53.77,Klaus Treutner
1974-08-19T08:50,17.4,30.225,3,,,,,,2.9,208620,4660,203960,132.09,38.74,93.35,Klaus Treutner
1974-08-20T09:00,,,3.6,,,,,,,,,,,,,
1974-08-21T09:00,17.3,31.232,3.5,7.84,0.83,12.7,21.37,,1.6,141500,35400,106100,86.02,49.56,36.46,Klaus Treutner
1974-08-22T09:00,,,3,,,,,,,,,,,,,
1974-08-23T08:35,17.3,31.389,3.4,7.85,0.89,13.8,22.54,,2.9,216080,102960,113120,185.05,164.19,20.86,Klaus Treutner
1974-08-26T08:45,18,30.365,3.4,9.66,1.28,11.1,22.04,0.95,1.1,221380,122680,98700,198.17,144.17,54,Klaus Treutner
1974-08-27T09:00,,,3.9,,,,,,,,,,,,,
1974-08-28T08:35,17.5,31.073,3.2,6.03,1.09,10.1,17.22,0.97,0.7,115320,67720,47600,113.28,108.94,4.34,Klaus Treutner
1974-08-29T09:00,,,4,,,,,,,,,,,,,
1974-08-30T08:30,17.8,30.97,4,5.14,1.07,8,14.21,1.07,0.4,182880,92080,90800,87.27,54.56,32.71,Klaus Treutner
1974-09-02T11:00,17.1,33.049,3.2,0.84,0.26,8.3,9.4,1.01,1.7,125780,39280,86500,99.05,20,79.05,Klaus Treutner
1974-09-04T08:15,16.7,33.09,,1.82,0.39,9.6,11.81,1.07,4,77480,14440,63040,20.79,8.88,11.91,Klaus Treutner
1974-09-05T09:00,,,2.3,,,,,,,,,,,,,
1974-09-06T08:30,16.4,33.119,2.2,1.75,0.39,10.6,12.74,0.94,2.8,76720,40,76680,11.47,0.04,11.43,Klaus Treutner
1974-09-09T08:40,16.5,33.363,1.8,0.77,0.3,10.1,11.17,1.23,4,63440,960,62480,20.52,10.81,9.71,Klaus Treutner
1974-09-10T09:00,,,1.9,,,,,,,,,,,,,
1974-09-11T08:20,16.1,33.291,1.5,1.22,0.55,10.1,11.87,1.43,3.9,64000,2560,61440,13.27,7.2,6.07,Klaus Treutner
1974-09-13T09:00,16.4,33.323,3,1.66,0.58,,,1.06,2.2,48440,880,47560,8.92,3.51,5.41,Klaus Treutner
1974-09-16T09:00,16.6,33.359,2,1.38,0.55,11.4,13.33,1.1,4.3,62480,680,61800,9.78,3.08,6.7,Klaus Treutner
1974-09-17T09:00,,,3,,,,,,,,,,,,,
1974-09-18T09:15,16.4,33.351,1.5,1.69,0.57,10.9,13.16,1.01,4.5,57160,360,56800,11.09,2.76,8.33,Klaus Treutner
1974-09-19T09:00,,,1,,,,,,,,,,,,,
1974-09-20T09:10,16.2,33.323,,1.24,0.57,12.8,14.61,1.24,4.4,50840,2640,48200,12.97,6.16,6.81,Klaus Treutner
1974-09-23T09:10,15.4,33.305,0.8,1.97,0.76,12.4,15.13,1.21,4.9,171000,1960,169040,13.79,2.56,11.23,Klaus Treutner
1974-09-24T09:00,,,2,,,,,,,,,,,,,
1974-09-25T08:35,14.7,33.404,1,1.73,0.76,11.1,13.59,1.35,5.7,,,,,,,
1974-09-27T10:30,15.5,33.424,,0.81,0.52,13.2,14.53,1.09,3.6,190280,1160,189120,14.51,6.01,8.5,Klaus Treutner
1974-09-30T09:15,15.2,33.351,2.1,0.85,0.48,10.2,11.53,1.07,3.8,114840,720,114120,6.91,1.71,5.19,Klaus Treutner
1974-10-01T09:00,,,2,,,,,,,,,,,,,
1974-10-02T09:30,14.6,33.261,1.8,1.68,0.63,10.9,13.21,1.11,4.4,87720,1200,86520,10.08,2.85,7.23,Klaus Treutner
1974-10-03T09:00,,,2,,,,,,,,,,,,,
1974-10-04T09:25,13.8,33.252,1.7,1.82,0.77,10.2,12.79,1.27,5.1,127560,560,127000,6.38,1.84,4.54,Klaus Treutner
1974-10-07T09:00,13.7,33.245,1.5,1.86,0.66,9.7,12.22,1.23,4.8,100400,2200,98200,11.91,7.46,4.45,Klaus Treutner
1974-10-08T09:00,,,2.5,,,,,,,,,,,,,
1974-10-09T09:50,13.4,33.271,2.5,1.52,0.71,9.5,11.73,1.11,3.9,81280,1040,80240,6.36,2.96,3.4,Klaus Treutner
1974-10-10T09:00,,,2,,,,,,,,,,,,,
1974-10-11T09:30,13.2,33.258,2,1.37,0.74,10,12.11,1.33,4.1,89920,1640,88280,6.42,2.96,3.45,Klaus Treutner
1974-10-14T09:25,13.1,33.219,2.7,1.46,0.62,10.3,12.38,1.15,3.6,67920,1200,66720,3.65,1.24,2.41,Klaus Treutner
1974-10-15T09:00,,,3.2,,,,,,,,,,,,,
1974-10-16T09:50,12.9,33.178,2,2.05,0.71,10.9,13.66,1.3,3.6,89160,1400,87760,6.15,2.32,3.83,Klaus Treutner
1974-10-17T09:00,,,2.5,,,,,,,,,,,,,
1974-10-18T09:40,12.9,33.416,2.5,2.14,0.65,14.1,16.89,1.33,3.1,171520,2280,169240,8.46,2.48,5.98,Klaus Treutner
1974-10-21T10:00,12.6,33.426,1.5,2.17,0.71,12.8,15.68,1.32,3.4,85240,2040,83200,7.2,3.55,3.65,Klaus Treutner
1974-10-24T09:10,11.8,32.88,2.2,1.72,1.11,12,14.83,1.21,2.9,178760,4680,174080,16.86,11.52,5.33,Klaus Treutner
1974-10-29T09:40,10.7,32.238,1,5.5,1.6,5.8,12.9,1.57,4.8,251920,3640,248280,21.24,11.39,9.86,Klaus Treutner
1974-10-30T10:05,9.9,31.628,1,3.44,2.06,11.8,17.3,1.64,4.1,176320,8720,167600,19.15,12.49,6.66,Klaus Treutner
1974-10-31T09:00,,,1.6,,,,,,,,,,,,,
1974-11-01T09:40,9.9,31.726,1.5,5.44,2.07,9.6,17.11,1.51,5.1,223600,8120,215480,18.01,10.38,7.64,Klaus Treutner
1974-11-04T09:00,9.5,31.786,1.9,14.57,2.23,11.1,27.9,1.47,4.7,262240,7640,254600,22.21,11.74,10.47,Klaus Treutner
1974-11-05T09:00,,,1.7,,,,,,,,,,,,,
1974-11-06T08:55,9.6,32.216,,12.55,2.01,10.8,25.36,1.32,3.7,260520,5400,255120,15.65,6.39,9.26,Klaus Treutner
1974-11-08T08:55,9.5,32.324,1.8,12.45,1.8,10.9,25.15,1.36,3.4,246720,5400,241320,17.35,8.5,8.85,Klaus Treutner
1974-11-12T08:50,9.6,32.615,0.7,10.33,1.53,10.5,22.36,1.3,5.6,271720,7960,263760,19.12,8.8,10.33,Klaus Treutner
1974-11-13T08:50,9.4,32.662,1,9.5,1.67,11.2,22.37,1.2,,289610,6810,282800,19.99,9.02,10.97,Klaus Treutner
1974-11-14T09:00,,,1.2,,,,,,,,,,,,,
1974-11-15T08:55,9.7,33.066,1.5,7.75,1.39,12.6,21.74,1.69,1.7,180040,5160,174880,10.19,4.14,6.05,Klaus Treutner
1974-11-18T09:00,9.6,33.551,1.6,5.19,1.2,9.2,15.59,1.2,2.9,106840,5320,101520,9.09,5.62,3.47,Klaus Treutner
1974-11-21T09:00,9.1,33.599,1.9,5.34,1.23,7.8,14.37,0.97,1.7,196020,6620,189400,12.45,4.68,7.77,Klaus Treutner
1974-11-22T09:05,9,33.482,2.2,5.28,1.41,10.3,16.99,1.05,3.4,133760,5960,127800,8.81,4.56,4.25,Klaus Treutner
1974-11-25T09:05,8.7,33.78,1.6,6.24,1.22,9.2,16.66,0.95,1.9,164520,3160,161360,8.6,2.32,6.28,Klaus Treutner
1974-11-26T09:00,,,1,,,,,,,,,,,,,
